"Date","Product_Category","Product_Name","Product_Cost","Product_Price","Items_Sold"
"2018-01-16","Art & Crafts","Barrel O' Slime",1.99,3.99,206
"2018-01-16","Art & Crafts","Etch A Sketch",10.99,20.99,30
"2018-01-16","Art & Crafts","Kids Makeup Kit",13.99,19.99,29
"2018-01-16","Art & Crafts","Magic Sand",13.99,15.99,139
"2018-01-16","Art & Crafts","PlayDoh Can",1.99,2.99,67
"2018-01-16","Art & Crafts","PlayDoh Playset",20.99,24.99,24
"2018-01-16","Art & Crafts","PlayDoh Toolkit",3.99,4.99,41
"2018-01-16","Electronics","Colorbuds",6.99,14.99,108
"2018-01-16","Electronics","Gamer Headphones",14.99,20.99,47
"2018-01-16","Games","Classic Dominoes",7.99,9.99,11
"2018-01-16","Games","Deck Of Cards",3.99,6.99,89
"2018-01-16","Games","Glass Marbles",5.99,10.99,92
"2018-01-16","Games","Jenga",2.99,9.99,15
"2018-01-16","Games","Monopoly",13.99,19.99,22
"2018-01-16","Games","Rubik's Cube",17.99,19.99,83
"2018-01-16","Sports & Outdoors","Dart Gun",11.99,15.99,44
"2018-01-16","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,13
"2018-01-16","Sports & Outdoors","Nerf Gun",14.99,19.99,53
"2018-01-16","Sports & Outdoors","Splash Balls",7.99,8.99,4
"2018-01-16","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,9
"2018-01-16","Toys","Action Figure",9.99,15.99,86
"2018-01-16","Toys","Animal Figures",9.99,12.99,22
"2018-01-16","Toys","Dinosaur Figures",10.99,14.99,23
"2018-01-16","Toys","Hot Wheels 5-Pack",3.99,5.99,11
"2018-01-16","Toys","Lego Bricks",34.99,39.99,56
"2018-01-16","Toys","Plush Pony",8.99,19.99,2
"2018-01-16","Toys","Teddy Bear",10.99,12.99,30
"2018-01-17","Art & Crafts","Barrel O' Slime",1.99,3.99,148
"2018-01-17","Art & Crafts","Etch A Sketch",10.99,20.99,20
"2018-01-17","Art & Crafts","Magic Sand",13.99,15.99,187
"2018-01-17","Art & Crafts","PlayDoh Can",1.99,2.99,139
"2018-01-17","Art & Crafts","PlayDoh Toolkit",3.99,4.99,48
"2018-01-17","Electronics","Colorbuds",6.99,14.99,112
"2018-01-17","Electronics","Gamer Headphones",14.99,20.99,40
"2018-01-17","Games","Deck Of Cards",3.99,6.99,58
"2018-01-17","Games","Glass Marbles",5.99,10.99,24
"2018-01-17","Games","Jenga",2.99,9.99,23
"2018-01-17","Games","Rubik's Cube",17.99,19.99,60
"2018-01-17","Sports & Outdoors","Dart Gun",11.99,15.99,10
"2018-01-17","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,17
"2018-01-17","Sports & Outdoors","Nerf Gun",14.99,19.99,9
"2018-01-17","Sports & Outdoors","Splash Balls",7.99,8.99,11
"2018-01-17","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,13
"2018-01-17","Toys","Action Figure",9.99,15.99,89
"2018-01-17","Toys","Animal Figures",9.99,12.99,47
"2018-01-17","Toys","Dinosaur Figures",10.99,14.99,12
"2018-01-17","Toys","Hot Wheels 5-Pack",3.99,5.99,15
"2018-01-17","Toys","Lego Bricks",34.99,39.99,72
"2018-01-17","Toys","Mr. Potatohead",4.99,9.99,10
"2018-01-17","Toys","Plush Pony",8.99,19.99,19
"2018-01-17","Toys","Teddy Bear",10.99,12.99,19
"2018-01-18","Art & Crafts","Barrel O' Slime",1.99,3.99,185
"2018-01-18","Art & Crafts","Etch A Sketch",10.99,20.99,64
"2018-01-18","Art & Crafts","Kids Makeup Kit",13.99,19.99,24
"2018-01-18","Art & Crafts","Magic Sand",13.99,15.99,188
"2018-01-18","Art & Crafts","PlayDoh Can",1.99,2.99,85
"2018-01-18","Art & Crafts","PlayDoh Playset",20.99,24.99,8
"2018-01-18","Electronics","Colorbuds",6.99,14.99,118
"2018-01-18","Games","Chutes & Ladders",9.99,12.99,14
"2018-01-18","Games","Classic Dominoes",7.99,9.99,11
"2018-01-18","Games","Deck Of Cards",3.99,6.99,87
"2018-01-18","Games","Glass Marbles",5.99,10.99,36
"2018-01-18","Games","Monopoly",13.99,19.99,9
"2018-01-18","Games","Rubik's Cube",17.99,19.99,45
"2018-01-18","Sports & Outdoors","Dart Gun",11.99,15.99,26
"2018-01-18","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,4
"2018-01-18","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,2
"2018-01-18","Sports & Outdoors","Nerf Gun",14.99,19.99,14
"2018-01-18","Sports & Outdoors","Splash Balls",7.99,8.99,9
"2018-01-18","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,13
"2018-01-18","Toys","Action Figure",9.99,15.99,15
"2018-01-18","Toys","Animal Figures",9.99,12.99,62
"2018-01-18","Toys","Dinosaur Figures",10.99,14.99,16
"2018-01-18","Toys","Hot Wheels 5-Pack",3.99,5.99,44
"2018-01-18","Toys","Lego Bricks",34.99,39.99,91
"2018-01-18","Toys","Mr. Potatohead",4.99,9.99,29
"2018-01-18","Toys","Plush Pony",8.99,19.99,6
"2018-01-18","Toys","Teddy Bear",10.99,12.99,19
"2018-01-19","Art & Crafts","Barrel O' Slime",1.99,3.99,238
"2018-01-19","Art & Crafts","Etch A Sketch",10.99,20.99,80
"2018-01-19","Art & Crafts","Kids Makeup Kit",13.99,19.99,27
"2018-01-19","Art & Crafts","Magic Sand",13.99,15.99,283
"2018-01-19","Art & Crafts","PlayDoh Can",1.99,2.99,195
"2018-01-19","Electronics","Colorbuds",6.99,14.99,158
"2018-01-19","Electronics","Gamer Headphones",14.99,20.99,24
"2018-01-19","Electronics","Toy Robot",20.99,25.99,9
"2018-01-19","Games","Chutes & Ladders",9.99,12.99,8
"2018-01-19","Games","Classic Dominoes",7.99,9.99,22
"2018-01-19","Games","Deck Of Cards",3.99,6.99,89
"2018-01-19","Games","Glass Marbles",5.99,10.99,28
"2018-01-19","Games","Jenga",2.99,9.99,12
"2018-01-19","Games","Rubik's Cube",17.99,19.99,86
"2018-01-19","Games","Uno Card Game",3.99,7.99,6
"2018-01-19","Sports & Outdoors","Dart Gun",11.99,15.99,45
"2018-01-19","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,81
"2018-01-19","Sports & Outdoors","Nerf Gun",14.99,19.99,35
"2018-01-19","Sports & Outdoors","Splash Balls",7.99,8.99,36
"2018-01-19","Toys","Action Figure",9.99,15.99,108
"2018-01-19","Toys","Animal Figures",9.99,12.99,42
"2018-01-19","Toys","Dino Egg",9.99,10.99,22
"2018-01-19","Toys","Dinosaur Figures",10.99,14.99,40
"2018-01-19","Toys","Hot Wheels 5-Pack",3.99,5.99,31
"2018-01-19","Toys","Lego Bricks",34.99,39.99,90
"2018-01-19","Toys","Mr. Potatohead",4.99,9.99,22
"2018-01-20","Art & Crafts","Barrel O' Slime",1.99,3.99,438
"2018-01-20","Art & Crafts","Etch A Sketch",10.99,20.99,23
"2018-01-20","Art & Crafts","Kids Makeup Kit",13.99,19.99,16
"2018-01-20","Art & Crafts","Magic Sand",13.99,15.99,444
"2018-01-20","Art & Crafts","PlayDoh Can",1.99,2.99,227
"2018-01-20","Art & Crafts","PlayDoh Playset",20.99,24.99,24
"2018-01-20","Art & Crafts","PlayDoh Toolkit",3.99,4.99,15
"2018-01-20","Electronics","Colorbuds",6.99,14.99,129
"2018-01-20","Electronics","Gamer Headphones",14.99,20.99,65
"2018-01-20","Electronics","Toy Robot",20.99,25.99,6
"2018-01-20","Games","Chutes & Ladders",9.99,12.99,8
"2018-01-20","Games","Deck Of Cards",3.99,6.99,220
"2018-01-20","Games","Glass Marbles",5.99,10.99,63
"2018-01-20","Games","Jenga",2.99,9.99,10
"2018-01-20","Games","Rubik's Cube",17.99,19.99,58
"2018-01-20","Games","Uno Card Game",3.99,7.99,28
"2018-01-20","Sports & Outdoors","Dart Gun",11.99,15.99,10
"2018-01-20","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,118
"2018-01-20","Sports & Outdoors","Nerf Gun",14.99,19.99,54
"2018-01-20","Sports & Outdoors","Splash Balls",7.99,8.99,32
"2018-01-20","Toys","Action Figure",9.99,15.99,61
"2018-01-20","Toys","Animal Figures",9.99,12.99,51
"2018-01-20","Toys","Dino Egg",9.99,10.99,53
"2018-01-20","Toys","Dinosaur Figures",10.99,14.99,23
"2018-01-20","Toys","Hot Wheels 5-Pack",3.99,5.99,41
"2018-01-20","Toys","Lego Bricks",34.99,39.99,62
"2018-01-20","Toys","Mr. Potatohead",4.99,9.99,41
"2018-01-20","Toys","Plush Pony",8.99,19.99,11
"2018-01-20","Toys","Teddy Bear",10.99,12.99,21
"2018-01-21","Art & Crafts","Barrel O' Slime",1.99,3.99,349
"2018-01-21","Art & Crafts","Etch A Sketch",10.99,20.99,39
"2018-01-21","Art & Crafts","Kids Makeup Kit",13.99,19.99,12
"2018-01-21","Art & Crafts","Magic Sand",13.99,15.99,258
"2018-01-21","Art & Crafts","PlayDoh Can",1.99,2.99,136
"2018-01-21","Art & Crafts","PlayDoh Playset",20.99,24.99,2
"2018-01-21","Art & Crafts","PlayDoh Toolkit",3.99,4.99,16
"2018-01-21","Electronics","Colorbuds",6.99,14.99,167
"2018-01-21","Electronics","Gamer Headphones",14.99,20.99,46
"2018-01-21","Electronics","Toy Robot",20.99,25.99,31
"2018-01-21","Games","Classic Dominoes",7.99,9.99,16
"2018-01-21","Games","Deck Of Cards",3.99,6.99,212
"2018-01-21","Games","Glass Marbles",5.99,10.99,46
"2018-01-21","Games","Jenga",2.99,9.99,61
"2018-01-21","Games","Monopoly",13.99,19.99,8
"2018-01-21","Games","Rubik's Cube",17.99,19.99,128
"2018-01-21","Games","Uno Card Game",3.99,7.99,12
"2018-01-21","Sports & Outdoors","Dart Gun",11.99,15.99,50
"2018-01-21","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,5
"2018-01-21","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,177
"2018-01-21","Sports & Outdoors","Nerf Gun",14.99,19.99,65
"2018-01-21","Sports & Outdoors","Splash Balls",7.99,8.99,105
"2018-01-21","Toys","Action Figure",9.99,15.99,93
"2018-01-21","Toys","Animal Figures",9.99,12.99,33
"2018-01-21","Toys","Dino Egg",9.99,10.99,11
"2018-01-21","Toys","Dinosaur Figures",10.99,14.99,56
"2018-01-21","Toys","Hot Wheels 5-Pack",3.99,5.99,12
"2018-01-21","Toys","Lego Bricks",34.99,39.99,142
"2018-01-21","Toys","Mr. Potatohead",4.99,9.99,14
"2018-01-21","Toys","Plush Pony",8.99,19.99,64
"2018-01-22","Art & Crafts","Barrel O' Slime",1.99,3.99,259
"2018-01-22","Art & Crafts","Kids Makeup Kit",13.99,19.99,20
"2018-01-22","Art & Crafts","Magic Sand",13.99,15.99,124
"2018-01-22","Art & Crafts","PlayDoh Can",1.99,2.99,110
"2018-01-22","Art & Crafts","PlayDoh Playset",20.99,24.99,23
"2018-01-22","Art & Crafts","PlayDoh Toolkit",3.99,4.99,6
"2018-01-22","Electronics","Colorbuds",6.99,14.99,146
"2018-01-22","Electronics","Gamer Headphones",14.99,20.99,93
"2018-01-22","Electronics","Toy Robot",20.99,25.99,25
"2018-01-22","Games","Chutes & Ladders",9.99,12.99,20
"2018-01-22","Games","Deck Of Cards",3.99,6.99,99
"2018-01-22","Games","Glass Marbles",5.99,10.99,12
"2018-01-22","Games","Jenga",2.99,9.99,8
"2018-01-22","Games","Monopoly",13.99,19.99,9
"2018-01-22","Games","Rubik's Cube",17.99,19.99,84
"2018-01-22","Sports & Outdoors","Dart Gun",11.99,15.99,48
"2018-01-22","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,3
"2018-01-22","Sports & Outdoors","Nerf Gun",14.99,19.99,25
"2018-01-22","Sports & Outdoors","Splash Balls",7.99,8.99,17
"2018-01-22","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,9
"2018-01-22","Toys","Action Figure",9.99,15.99,101
"2018-01-22","Toys","Animal Figures",9.99,12.99,28
"2018-01-22","Toys","Dino Egg",9.99,10.99,52
"2018-01-22","Toys","Dinosaur Figures",10.99,14.99,2
"2018-01-22","Toys","Hot Wheels 5-Pack",3.99,5.99,49
"2018-01-22","Toys","Lego Bricks",34.99,39.99,64
"2018-01-22","Toys","Plush Pony",8.99,19.99,12
"2018-01-23","Art & Crafts","Barrel O' Slime",1.99,3.99,114
"2018-01-23","Art & Crafts","Etch A Sketch",10.99,20.99,20
"2018-01-23","Art & Crafts","Magic Sand",13.99,15.99,179
"2018-01-23","Art & Crafts","PlayDoh Can",1.99,2.99,32
"2018-01-23","Art & Crafts","PlayDoh Playset",20.99,24.99,18
"2018-01-23","Art & Crafts","PlayDoh Toolkit",3.99,4.99,4
"2018-01-23","Electronics","Colorbuds",6.99,14.99,211
"2018-01-23","Electronics","Gamer Headphones",14.99,20.99,34
"2018-01-23","Electronics","Toy Robot",20.99,25.99,8
"2018-01-23","Games","Chutes & Ladders",9.99,12.99,22
"2018-01-23","Games","Classic Dominoes",7.99,9.99,9
"2018-01-23","Games","Deck Of Cards",3.99,6.99,60
"2018-01-23","Games","Glass Marbles",5.99,10.99,117
"2018-01-23","Games","Jenga",2.99,9.99,4
"2018-01-23","Games","Monopoly",13.99,19.99,13
"2018-01-23","Games","Rubik's Cube",17.99,19.99,43
"2018-01-23","Sports & Outdoors","Dart Gun",11.99,15.99,19
"2018-01-23","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,22
"2018-01-23","Sports & Outdoors","Splash Balls",7.99,8.99,82
"2018-01-23","Toys","Action Figure",9.99,15.99,21
"2018-01-23","Toys","Animal Figures",9.99,12.99,118
"2018-01-23","Toys","Dino Egg",9.99,10.99,35
"2018-01-23","Toys","Dinosaur Figures",10.99,14.99,14
"2018-01-23","Toys","Lego Bricks",34.99,39.99,66
"2018-01-23","Toys","Mr. Potatohead",4.99,9.99,32
"2018-01-24","Art & Crafts","Barrel O' Slime",1.99,3.99,266
"2018-01-24","Art & Crafts","Etch A Sketch",10.99,20.99,4
"2018-01-24","Art & Crafts","Kids Makeup Kit",13.99,19.99,23
"2018-01-24","Art & Crafts","Magic Sand",13.99,15.99,152
"2018-01-24","Art & Crafts","PlayDoh Can",1.99,2.99,160
"2018-01-24","Art & Crafts","PlayDoh Playset",20.99,24.99,3
"2018-01-24","Art & Crafts","PlayDoh Toolkit",3.99,4.99,8
"2018-01-24","Electronics","Colorbuds",6.99,14.99,108
"2018-01-24","Electronics","Gamer Headphones",14.99,20.99,71
"2018-01-24","Electronics","Toy Robot",20.99,25.99,9
"2018-01-24","Games","Classic Dominoes",7.99,9.99,11
"2018-01-24","Games","Deck Of Cards",3.99,6.99,39
"2018-01-24","Games","Glass Marbles",5.99,10.99,190
"2018-01-24","Games","Jenga",2.99,9.99,18
"2018-01-24","Games","Rubik's Cube",17.99,19.99,63
"2018-01-24","Sports & Outdoors","Dart Gun",11.99,15.99,53
"2018-01-24","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,34
"2018-01-24","Sports & Outdoors","Nerf Gun",14.99,19.99,28
"2018-01-24","Sports & Outdoors","Splash Balls",7.99,8.99,7
"2018-01-24","Toys","Action Figure",9.99,15.99,58
"2018-01-24","Toys","Animal Figures",9.99,12.99,45
"2018-01-24","Toys","Dino Egg",9.99,10.99,164
"2018-01-24","Toys","Dinosaur Figures",10.99,14.99,4
"2018-01-24","Toys","Hot Wheels 5-Pack",3.99,5.99,11
"2018-01-24","Toys","Lego Bricks",34.99,39.99,48
"2018-01-25","Art & Crafts","Barrel O' Slime",1.99,3.99,188
"2018-01-25","Art & Crafts","Etch A Sketch",10.99,20.99,56
"2018-01-25","Art & Crafts","Kids Makeup Kit",13.99,19.99,21
"2018-01-25","Art & Crafts","Magic Sand",13.99,15.99,220
"2018-01-25","Art & Crafts","PlayDoh Can",1.99,2.99,136
"2018-01-25","Electronics","Colorbuds",6.99,14.99,96
"2018-01-25","Electronics","Gamer Headphones",14.99,20.99,47
"2018-01-25","Electronics","Toy Robot",20.99,25.99,25
"2018-01-25","Games","Classic Dominoes",7.99,9.99,9
"2018-01-25","Games","Deck Of Cards",3.99,6.99,172
"2018-01-25","Games","Glass Marbles",5.99,10.99,145
"2018-01-25","Games","Jenga",2.99,9.99,49
"2018-01-25","Games","Rubik's Cube",17.99,19.99,52
"2018-01-25","Sports & Outdoors","Dart Gun",11.99,15.99,32
"2018-01-25","Sports & Outdoors","Nerf Gun",14.99,19.99,31
"2018-01-25","Sports & Outdoors","Splash Balls",7.99,8.99,42
"2018-01-25","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,13
"2018-01-25","Toys","Action Figure",9.99,15.99,57
"2018-01-25","Toys","Animal Figures",9.99,12.99,4
"2018-01-25","Toys","Dino Egg",9.99,10.99,26
"2018-01-25","Toys","Dinosaur Figures",10.99,14.99,44
"2018-01-25","Toys","Hot Wheels 5-Pack",3.99,5.99,31
"2018-01-25","Toys","Lego Bricks",34.99,39.99,28
"2018-01-25","Toys","Plush Pony",8.99,19.99,5
"2018-01-26","Art & Crafts","Barrel O' Slime",1.99,3.99,364
"2018-01-26","Art & Crafts","Etch A Sketch",10.99,20.99,69
"2018-01-26","Art & Crafts","Kids Makeup Kit",13.99,19.99,16
"2018-01-26","Art & Crafts","Magic Sand",13.99,15.99,359
"2018-01-26","Art & Crafts","PlayDoh Can",1.99,2.99,158
"2018-01-26","Art & Crafts","PlayDoh Playset",20.99,24.99,10
"2018-01-26","Art & Crafts","PlayDoh Toolkit",3.99,4.99,9
"2018-01-26","Electronics","Colorbuds",6.99,14.99,74
"2018-01-26","Electronics","Gamer Headphones",14.99,20.99,56
"2018-01-26","Electronics","Toy Robot",20.99,25.99,16
"2018-01-26","Games","Deck Of Cards",3.99,6.99,146
"2018-01-26","Games","Glass Marbles",5.99,10.99,16
"2018-01-26","Games","Jenga",2.99,9.99,5
"2018-01-26","Games","Monopoly",13.99,19.99,6
"2018-01-26","Games","Rubik's Cube",17.99,19.99,125
"2018-01-26","Games","Uno Card Game",3.99,7.99,7
"2018-01-26","Sports & Outdoors","Dart Gun",11.99,15.99,63
"2018-01-26","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,6
"2018-01-26","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,48
"2018-01-26","Sports & Outdoors","Nerf Gun",14.99,19.99,21
"2018-01-26","Sports & Outdoors","Splash Balls",7.99,8.99,46
"2018-01-26","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,19
"2018-01-26","Toys","Action Figure",9.99,15.99,140
"2018-01-26","Toys","Animal Figures",9.99,12.99,39
"2018-01-26","Toys","Dino Egg",9.99,10.99,109
"2018-01-26","Toys","Dinosaur Figures",10.99,14.99,23
"2018-01-26","Toys","Hot Wheels 5-Pack",3.99,5.99,35
"2018-01-26","Toys","Lego Bricks",34.99,39.99,87
"2018-01-26","Toys","Mr. Potatohead",4.99,9.99,39
"2018-01-26","Toys","Plush Pony",8.99,19.99,17
"2018-01-27","Art & Crafts","Barrel O' Slime",1.99,3.99,374
"2018-01-27","Art & Crafts","Etch A Sketch",10.99,20.99,63
"2018-01-27","Art & Crafts","Kids Makeup Kit",13.99,19.99,13
"2018-01-27","Art & Crafts","Magic Sand",13.99,15.99,312
"2018-01-27","Art & Crafts","PlayDoh Can",1.99,2.99,213
"2018-01-27","Art & Crafts","PlayDoh Toolkit",3.99,4.99,50
"2018-01-27","Electronics","Colorbuds",6.99,14.99,87
"2018-01-27","Electronics","Gamer Headphones",14.99,20.99,15
"2018-01-27","Games","Chutes & Ladders",9.99,12.99,12
"2018-01-27","Games","Deck Of Cards",3.99,6.99,325
"2018-01-27","Games","Glass Marbles",5.99,10.99,31
"2018-01-27","Games","Jenga",2.99,9.99,20
"2018-01-27","Games","Monopoly",13.99,19.99,4
"2018-01-27","Games","Rubik's Cube",17.99,19.99,205
"2018-01-27","Games","Uno Card Game",3.99,7.99,10
"2018-01-27","Sports & Outdoors","Dart Gun",11.99,15.99,38
"2018-01-27","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,36
"2018-01-27","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,208
"2018-01-27","Sports & Outdoors","Nerf Gun",14.99,19.99,80
"2018-01-27","Sports & Outdoors","Splash Balls",7.99,8.99,26
"2018-01-27","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,14
"2018-01-27","Toys","Action Figure",9.99,15.99,80
"2018-01-27","Toys","Animal Figures",9.99,12.99,21
"2018-01-27","Toys","Dino Egg",9.99,10.99,127
"2018-01-27","Toys","Dinosaur Figures",10.99,14.99,27
"2018-01-27","Toys","Hot Wheels 5-Pack",3.99,5.99,5
"2018-01-27","Toys","Lego Bricks",34.99,39.99,62
"2018-01-27","Toys","Mr. Potatohead",4.99,9.99,40
"2018-01-27","Toys","Teddy Bear",10.99,12.99,29
"2018-01-28","Art & Crafts","Barrel O' Slime",1.99,3.99,391
"2018-01-28","Art & Crafts","Etch A Sketch",10.99,20.99,47
"2018-01-28","Art & Crafts","Kids Makeup Kit",13.99,19.99,29
"2018-01-28","Art & Crafts","Magic Sand",13.99,15.99,372
"2018-01-28","Art & Crafts","PlayDoh Can",1.99,2.99,173
"2018-01-28","Art & Crafts","PlayDoh Playset",20.99,24.99,7
"2018-01-28","Art & Crafts","PlayDoh Toolkit",3.99,4.99,31
"2018-01-28","Electronics","Colorbuds",6.99,14.99,79
"2018-01-28","Electronics","Gamer Headphones",14.99,20.99,63
"2018-01-28","Electronics","Toy Robot",20.99,25.99,41
"2018-01-28","Games","Chutes & Ladders",9.99,12.99,10
"2018-01-28","Games","Classic Dominoes",7.99,9.99,50
"2018-01-28","Games","Deck Of Cards",3.99,6.99,284
"2018-01-28","Games","Glass Marbles",5.99,10.99,35
"2018-01-28","Games","Jenga",2.99,9.99,17
"2018-01-28","Games","Rubik's Cube",17.99,19.99,90
"2018-01-28","Sports & Outdoors","Dart Gun",11.99,15.99,53
"2018-01-28","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,96
"2018-01-28","Sports & Outdoors","Nerf Gun",14.99,19.99,107
"2018-01-28","Sports & Outdoors","Splash Balls",7.99,8.99,111
"2018-01-28","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,41
"2018-01-28","Toys","Action Figure",9.99,15.99,81
"2018-01-28","Toys","Animal Figures",9.99,12.99,70
"2018-01-28","Toys","Dino Egg",9.99,10.99,194
"2018-01-28","Toys","Dinosaur Figures",10.99,14.99,22
"2018-01-28","Toys","Hot Wheels 5-Pack",3.99,5.99,10
"2018-01-28","Toys","Lego Bricks",34.99,39.99,213
"2018-01-28","Toys","Mr. Potatohead",4.99,9.99,75
"2018-01-28","Toys","Plush Pony",8.99,19.99,4
"2018-01-29","Art & Crafts","Barrel O' Slime",1.99,3.99,186
"2018-01-29","Art & Crafts","Etch A Sketch",10.99,20.99,67
"2018-01-29","Art & Crafts","Kids Makeup Kit",13.99,19.99,14
"2018-01-29","Art & Crafts","Magic Sand",13.99,15.99,185
"2018-01-29","Art & Crafts","PlayDoh Can",1.99,2.99,113
"2018-01-29","Art & Crafts","PlayDoh Playset",20.99,24.99,19
"2018-01-29","Art & Crafts","PlayDoh Toolkit",3.99,4.99,6
"2018-01-29","Electronics","Colorbuds",6.99,14.99,147
"2018-01-29","Electronics","Gamer Headphones",14.99,20.99,135
"2018-01-29","Electronics","Toy Robot",20.99,25.99,3
"2018-01-29","Games","Chutes & Ladders",9.99,12.99,6
"2018-01-29","Games","Deck Of Cards",3.99,6.99,52
"2018-01-29","Games","Glass Marbles",5.99,10.99,26
"2018-01-29","Games","Jenga",2.99,9.99,17
"2018-01-29","Games","Rubik's Cube",17.99,19.99,32
"2018-01-29","Sports & Outdoors","Dart Gun",11.99,15.99,16
"2018-01-29","Sports & Outdoors","Nerf Gun",14.99,19.99,48
"2018-01-29","Sports & Outdoors","Splash Balls",7.99,8.99,21
"2018-01-29","Toys","Action Figure",9.99,15.99,101
"2018-01-29","Toys","Animal Figures",9.99,12.99,40
"2018-01-29","Toys","Dino Egg",9.99,10.99,28
"2018-01-29","Toys","Dinosaur Figures",10.99,14.99,23
"2018-01-29","Toys","Hot Wheels 5-Pack",3.99,5.99,16
"2018-01-29","Toys","Lego Bricks",34.99,39.99,77
"2018-01-29","Toys","Teddy Bear",10.99,12.99,2
"2018-01-30","Art & Crafts","Barrel O' Slime",1.99,3.99,162
